player_id,player,position,team,league,age,year_of_birth,mins_90s,touches,touches_def_pen,touches_def_third,touches_mid_third,touches_att_third,touches_att_pen,touches_live,touches_success,dribbles_att,dribbles_percent,dribbles_player_count,dribbles_megs,dribbles_carries,carries_total_dist,carries_prog_dist,pass_targets,pass_receptions,pass_reception_percent,miscontrols,dispossessed
12513,Lucas Torró,MFFW,Eint Frankfurt,Bundesliga,25,1994,24.7,1624,42,327,1086,301,24,1610,38,49,77.6,40,1,1134,5386,2558,1248,1173,94,26,39
12514,Jordan Torunarigha,DF,Hertha BSC,Bundesliga,21,1997,16.6,895,71,273,431,235,22,810,20,26,76.9,20,0,502,2656,1586,545,480,88.1,11,18
12515,Cenk Tosun,FW,Crystal Palace,Premier League,28,1991,19.6,1170,45,308,762,175,26,1156,17,28,60.7,19,0,790,4737,2270,823,756,91.9,10,13
12516,Cenk Tosun,FW,Everton,Premier League,28,1991,14.4,647,15,117,313,302,28,618,36,51,70.6,38,1,515,4598,2294,547,419,76.6,28,36
12517,Abdoulaye Touré,MF,Nantes,Ligue 1,25,1994,3.7,218,5,27,90,122,19,197,6,11,54.5,7,1,155,1113,644,173,144,83.2,12,9
12518,Almamy Touré,DF,Eint Frankfurt,Bundesliga,23,1996,11.2,608,9,63,349,245,10,540,30,38,78.9,30,2,473,2836,1323,525,415,79,18,19
12519,Lucas Tousart,MF,Lyon,Ligue 1,22,1997,0.3,15,0,6,8,2,0,14,0,0,,0,0,9,39,29,13,9,69.2,0,0
12520,Andros Townsend,MF,Crystal Palace,Premier League,28,1991,28.9,1400,28,151,666,767,118,1346,156,211,73.9,161,3,1252,13209,8675,1394,1045,75,82,90
12521,Aleksandar Trajkovski,MFDF,Mallorca,La Liga,26,1992,0.3,23,0,0,9,17,3,22,2,2,100,2,0,23,129,82,25,20,80,1,1
12522,Adama Traoré,FWMF,Metz,Ligue 1,24,1995,13.9,816,15,100,363,401,61,753,35,65,53.8,39,2,571,3457,1977,709,569,80.3,47,32
12523,Adama Traoré,MF,Monaco,Ligue 1,24,1995,19.3,1321,67,444,690,254,7,1098,16,24,66.7,17,0,709,3318,1968,722,691,95.7,17,5
12524,Adama Traoré,FWMF,Wolves,Premier League,23,1996,26.8,1834,73,576,954,421,37,1538,25,43,58.1,26,0,1106,6142,3951,1164,1049,90.1,30,14
12525,Amad Traoré,FW,Atalanta,Serie A,17,2002,1.7,92,2,11,44,44,4,89,5,11,45.5,6,1,65,411,250,91,69,75.8,6,1
12526,Bertrand Traoré,FWMF,Lyon,Ligue 1,23,1995,22.8,1251,137,710,560,56,18,1217,8,8,100,8,0,813,3820,1848,821,803,97.8,5,9
12527,Charles Traore,DF,Nantes,Ligue 1,27,1992,22,990,777,985,6,1,1,776,0,0,,0,0,571,2693,1529,515,514,99.8,0,0
12528,Hamari Traoré,DF,Rennes,Ligue 1,27,1992,16.4,1005,38,311,509,229,12,831,24,37,64.9,26,1,622,2802,1478,627,553,88.2,17,21
12529,Ibrahima Traoré,FW,M'Gladbach,Bundesliga,31,1988,1,33,33,33,0,0,0,24,0,0,,0,0,14,62,30,17,17,100,0,0
12530,Ismaël Traoré,DF,Angers,Ligue 1,32,1986,0.2,7,0,1,1,6,1,6,0,0,,0,0,4,32,0,4,3,75,0,0
12531,Kevin Trapp,GK,Eint Frankfurt,Bundesliga,29,1990,21.7,775,25,138,296,417,84,752,40,75,53.3,45,7,537,4419,2751,855,518,60.6,64,29
12532,Miguel Trauco,DF,Saint-Étienne,Ligue 1,26,1992,17.2,1098,42,214,681,262,24,1050,13,19,68.4,14,0,753,3299,1549,924,815,88.2,15,16
12533,Mark Travers,GK,Bournemouth,Premier League,20,1999,31.8,1891,121,596,821,571,19,1347,22,33,66.7,27,0,781,5058,2718,815,740,90.8,19,17
12534,Luca Tremolada,MF,Brescia,Serie A,27,1991,1.5,88,7,28,48,19,0,79,2,3,66.7,2,0,63,369,222,64,61,95.3,3,0
12535,Trézéguet,FWMF,Aston Villa,Premier League,24,1994,22,1492,61,352,674,522,22,1169,14,21,66.7,14,1,830,3734,1950,890,806,90.6,15,8
12536,Manu Trigueros,MF,Villarreal,La Liga,27,1991,28.6,1324,294,879,530,24,10,1288,4,4,100,4,0,745,5771,3272,808,799,98.9,2,3
12537,Christopher Trimmel,DF,Union Berlin,Bundesliga,32,1987,22.3,1039,21,131,419,573,117,1000,34,60,56.7,36,1,818,5554,2812,1030,768,74.6,41,47
12538,Alessandro Tripaldelli,DF,Sassuolo,Serie A,20,1999,12.6,756,59,256,458,85,13,742,7,9,77.8,7,0,497,2281,849,513,475,92.6,11,10
12539,Kieran Trippier,DF,Atlético Madrid,La Liga,28,1990,2.1,166,8,59,95,26,0,154,0,3,0,0,0,111,774,408,113,109,96.5,1,2
12540,William Troost-Ekong,DF,Udinese,Serie A,25,1993,3.2,144,2,39,61,49,4,130,3,5,60,3,0,92,370,168,118,91,77.1,10,6
12541,Leandro Trossard,FWMF,Brighton,Premier League,24,1994,2,57,53,57,0,0,0,39,0,0,,0,0,23,110,68,19,19,100,0,0
12542,Tom Trybull,MF,Norwich City,Premier League,26,1993,2.5,107,2,14,52,55,5,103,3,5,60,3,0,68,578,307,155,77,49.7,7,4
12543,Axel Tuanzebe,DF,Manchester Utd,Premier League,21,1997,12.2,751,53,299,359,147,7,632,20,26,76.9,21,2,420,2819,1889,408,385,94.4,5,13
12544,Georgi Tunjov,MF,SPAL,Serie A,18,2001,18.1,614,9,47,371,240,53,610,19,34,55.9,20,1,471,2861,1559,763,494,64.7,39,30
12545,Stefano Turati,GK,Sassuolo,Serie A,,,10.5,369,11,35,170,189,36,359,11,18,61.1,12,1,192,1195,620,521,266,51.1,29,12
12546,Gennaro Tutino,FW,Hellas Verona,Serie A,22,1996,1,55,55,55,0,0,0,41,0,0,,0,0,33,135,45,35,35,100,0,0
12547,Matthieu Udol,DF,Metz,Ligue 1,23,1996,1,56,51,56,0,0,0,46,0,0,,0,0,32,93,48,36,35,97.2,0,0
12548,Hwang Ui-jo,FWMF,Bordeaux,Ligue 1,26,1992,10.5,899,101,407,536,21,2,868,4,6,66.7,4,0,683,4131,2417,676,666,98.5,4,3
12549,Anthony Ujah,FWMF,Union Berlin,Bundesliga,28,1990,26,947,17,95,523,393,104,927,26,42,61.9,27,0,564,3321,1831,1284,712,55.5,75,61
12550,Samir Ujkani,GK,Torino,Serie A,31,1988,9.7,466,8,58,187,272,54,451,32,41,78,33,2,381,3157,2010,449,348,77.5,20,17
12551,Sven Ulreich,GK,Bayern Munich,Bundesliga,30,1988,26.2,2240,236,1084,1283,78,26,2188,26,32,81.3,27,1,1651,12046,6780,1597,1575,98.6,11,21
12552,Samuel Umtiti,DF,Barcelona,La Liga,25,1993,12.9,692,7,76,343,319,50,602,18,31,58.1,21,0,462,3163,1416,579,430,74.3,40,27
12553,Enes Ünal,FW,Valladolid,La Liga,22,1997,3.9,161,0,15,86,75,19,156,3,6,50,3,1,99,594,263,194,122,62.9,11,6
12554,Cengiz Ünder,FW,Roma,Serie A,22,1997,32.5,971,880,967,3,1,0,677,0,0,,0,0,441,1777,866,398,394,99,0,0
12555,Dayot Upamecano,DF,RB Leipzig,Bundesliga,20,1998,13.5,590,8,58,235,343,36,500,20,42,47.6,22,2,384,2583,1634,565,384,68,22,23
12556,Mark Uth,MFFW,Köln,Bundesliga,27,1991,19.1,1200,44,302,776,184,12,1183,30,35,85.7,30,1,837,4096,1829,880,811,92.2,22,20
12557,Mark Uth,FWMF,Schalke 04,Bundesliga,27,1991,15.6,998,47,260,596,179,1,877,6,8,75,6,0,631,2559,1421,668,638,95.5,3,13
12558,Tomáš Vaclík,GK,Sevilla,La Liga,30,1989,0.8,37,0,11,22,6,0,37,0,1,0,0,0,22,96,36,29,27,93.1,1,0
12559,Álvaro Vadillo,FWMF,Granada,La Liga,24,1994,0,3,0,1,1,1,1,3,0,0,,0,0,2,8,1,2,1,50,0,1
12560,William Vainqueur,MF,Toulouse,Ligue 1,30,1988,1,47,1,8,36,6,0,44,3,3,100,3,0,28,203,86,26,23,88.5,2,1
12561,Mirko Valdifiori,MF,SPAL,Serie A,33,1986,10.3,622,19,127,362,182,20,610,12,14,85.7,12,0,461,2731,1571,531,464,87.4,9,7
12562,Pierrick Valdivia,MF,Nîmes,Ligue 1,31,1988,8.7,455,29,139,189,151,10,361,12,25,48,13,0,207,1560,804,243,180,74.1,13,19
12563,Germán Valera,FW,Atlético Madrid,La Liga,17,2002,35.4,1528,288,934,645,65,20,1450,7,9,77.8,7,0,770,6146,3101,824,806,97.8,7,4
12564,Antoine Valerio,MF,Nîmes,Ligue 1,19,1999,1.8,124,20,61,64,6,1,124,1,1,100,1,0,85,322,170,90,83,92.2,1,1
12565,Borja Valero,MF,Inter,Serie A,34,1985,7,282,47,179,111,5,2,266,1,1,100,1,0,156,778,348,171,166,97.1,0,1
12566,Yan Valery,DF,Southampton,Premier League,20,1999,4.6,151,4,12,74,79,19,148,8,10,80,8,0,108,708,444,180,107,59.4,18,7
12567,Martin Valjent,DF,Mallorca,La Liga,23,1995,0.1,8,2,4,2,2,0,8,0,0,,0,0,1,8,2,6,4,66.7,1,0
12568,Jesús Vallejo,DF,Wolves,Premier League,22,1997,18.1,853,11,158,511,227,17,805,13,18,72.2,13,0,574,3054,1557,612,522,85.3,14,17
12569,Jesús Vallejo,DF,Granada,La Liga,22,1997,17,823,26,163,474,246,50,812,31,41,75.6,32,1,571,3670,2026,697,560,80.3,37,24
12570,Manu Vallejo,MFFW,Valencia,La Liga,22,1997,21.2,1316,26,224,787,397,32,1305,18,35,51.4,24,2,889,5413,3192,1135,1015,89.4,29,17
12571,Luca Valls,FW,Nîmes,Ligue 1,20,1998,31.4,1949,286,1121,896,59,18,1890,10,16,62.5,12,0,1233,8448,3576,1366,1339,98,6,4
12572,Theo Valls,MF,Nîmes,Ligue 1,23,1995,33.7,734,28,37,307,422,188,671,25,44,56.8,28,1,402,3225,2004,1223,503,41.1,60,23
12573,Mattia Valoti,MFFW,SPAL,Serie A,25,1993,11.4,557,8,67,266,286,48,535,25,45,55.6,26,1,449,3333,1963,566,408,72.1,37,32
12574,Federico Valverde,MF,Real Madrid,La Liga,21,1998,28.1,1045,36,203,498,449,96,1014,58,120,48.3,67,7,771,6466,4238,985,685,69.5,68,48
12575,Raphaël Varane,DF,Real Madrid,La Liga,26,1993,1.7,88,4,27,30,38,2,74,1,4,25,1,0,50,344,172,55,47,85.5,6,3
12576,Jamie Vardy,FW,Leicester City,Premier League,32,1987,31.2,1483,85,456,788,351,33,1451,55,86,64,64,4,957,6009,3423,1028,870,84.6,40,55
12577,Matías Vargas,FWMF,Espanyol,La Liga,21,1997,0.6,16,0,0,3,14,3,15,1,2,50,2,0,15,79,20,31,10,32.3,1,1
12578,Ruben Vargas,FWMF,Augsburg,Bundesliga,20,1998,3.6,245,49,132,113,15,1,238,1,2,50,1,0,161,1077,540,170,168,98.8,0,1
12579,Thibaut Vargas,DFMF,Montpellier,Ligue 1,19,2000,12.2,793,13,137,455,245,41,783,18,23,78.3,19,1,544,2452,1195,701,574,81.9,18,28
12580,Sebastian Vasiliadis,MF,Paderborn 07,Bundesliga,21,1997,14.7,925,36,280,482,212,11,782,15,23,65.2,16,1,544,2529,1371,551,509,92.4,14,8
12581,Indiana Vassilev,FWMF,Aston Villa,Premier League,18,2001,9.4,708,7,127,332,276,39,668,14,21,66.7,15,0,515,2342,1350,636,532,83.6,28,17
12582,Denis Vavro,DF,Lazio,Serie A,23,1996,14.2,706,36,164,370,214,55,699,7,11,63.6,8,0,453,2381,1364,572,481,84.1,14,13
12583,Franco Vázquez,MFFW,Sevilla,La Liga,30,1989,2,67,63,67,1,0,0,43,0,0,,0,0,28,105,63,19,19,100,0,0
12584,Kevin Vázquez,DF,Celta Vigo,La Liga,26,1993,22.8,1393,170,723,701,60,17,1338,2,2,100,2,0,805,4170,2444,900,883,98.1,3,3
12585,Lucas Vázquez,MFFW,Real Madrid,La Liga,28,1991,31.2,1967,89,366,1208,513,17,1713,18,20,90,18,1,1119,7648,3632,1179,1087,92.2,16,16
12586,Matías Vecino,MF,Inter,Serie A,27,1991,0.8,42,0,5,30,11,0,34,1,1,100,1,0,25,164,93,23,22,95.7,0,0
12587,Koke Vegas,GK,Levante,La Liga,23,1995,9.5,563,34,186,280,128,12,502,6,12,50,7,1,371,2021,1337,391,361,92.3,1,6
12588,Miloš Veljković,DF,Werder Bremen,Bundesliga,23,1995,1.7,106,9,35,32,46,4,92,1,2,50,1,0,62,343,204,85,66,77.6,5,5
12589,Miguel Veloso,MF,Hellas Verona,Serie A,33,1986,23,1158,9,126,568,557,56,1006,52,80,65,54,2,813,6088,3324,968,777,80.3,36,47
12590,Unai Vencedor Paris,MF,Athletic Club,La Liga,18,2000,29.2,1870,49,386,1195,446,24,1769,22,27,81.5,22,0,1296,8550,4038,1421,1361,95.8,14,18
12591,Lorenzo Venuti,DF,Fiorentina,Serie A,24,1995,16.5,1870,45,329,1240,414,13,1825,24,28,85.7,24,0,1464,6492,3380,1593,1536,96.4,8,20
12592,Brayan Vera,DFMF,Lecce,Serie A,20,1999,19.7,946,13,112,498,424,68,907,22,45,48.9,25,1,708,4170,2403,1011,711,70.3,43,30
12593,Simone Verdi,MFFW,Torino,Serie A,27,1992,7.4,348,15,81,194,85,5,299,2,6,33.3,3,0,197,1233,521,190,165,86.8,6,9
12594,Jordan Veretout,MF,Roma,Serie A,26,1993,18.3,1327,166,622,687,83,6,1227,2,5,40,2,0,785,4061,2044,833,819,98.3,4,6
12595,Marco Verratti,MF,Paris S-G,Ligue 1,26,1992,14.1,730,42,177,436,148,16,713,8,14,57.1,10,0,402,2258,1042,450,409,90.9,11,10
12596,Valerio Verre,FWMF,Hellas Verona,Serie A,25,1994,16.6,1040,121,494,558,48,15,995,3,5,60,3,0,534,2844,1561,580,568,97.9,3,4
12597,Birger Verstraete,MF,Köln,Bundesliga,25,1994,29,1492,295,850,664,41,17,1416,4,6,66.7,4,1,771,4733,2176,833,818,98.2,6,2
12598,Jan Vertonghen,DF,Tottenham,Premier League,32,1987,32.2,1574,337,926,692,31,13,1511,1,2,50,1,0,869,3783,2347,986,971,98.5,4,1
12599,Mikel Vesga,MF,Athletic Club,La Liga,26,1993,9.7,430,3,40,219,204,17,394,10,20,50,11,0,301,2035,1013,379,309,81.5,18,15
12600,Jannik Vestergaard,DF,Southampton,Premier League,26,1992,24.1,1078,19,147,578,448,45,939,22,50,44,27,3,655,4697,2504,974,687,70.5,39,23
12601,Rúben Vezo,DF,Levante,La Liga,25,1994,18.6,1452,26,219,800,489,67,1439,9,17,52.9,9,2,1026,3382,1709,1341,1180,88,22,12
12602,Francesco Vicari,DF,SPAL,Serie A,24,1994,1,54,6,25,30,1,0,52,0,0,,0,0,28,122,53,29,29,100,0,0
12603,Fede Vico,MFFW,Granada,La Liga,25,1994,25.9,1542,77,473,760,388,25,1297,27,36,75,27,1,795,4470,2523,920,802,87.2,19,17
12604,Aleix Vidal,MF,Alavés,La Liga,29,1989,20.2,1152,53,226,718,274,18,1099,15,24,62.5,15,1,737,3838,1870,767,704,91.8,9,24
12605,Arturo Vidal,MF,Barcelona,La Liga,32,1987,4.7,173,166,173,0,0,0,110,0,0,,0,0,61,292,171,45,45,100,0,0
12606,Clément Vidal,DF,Montpellier,Ligue 1,19,2000,27.7,1573,77,466,854,367,36,1327,13,21,61.9,14,1,818,5380,3012,912,798,87.5,21,14
12607,Nacho Vidal,DF,Osasuna,La Liga,24,1995,15,713,12,119,379,294,41,706,40,97,41.2,45,3,587,4605,3386,617,496,80.4,32,39
12608,Ronaldo Vieira,MF,Sampdoria,Serie A,21,1998,5.9,178,3,5,85,102,29,173,5,11,45.5,6,0,104,734,471,297,136,45.8,19,10
12609,Mauro Vigorito,GK,Lecce,Serie A,29,1990,3.3,177,7,51,106,30,3,174,7,7,100,7,0,124,718,329,144,131,91,4,4
12610,Dídac Vilà,DF,Espanyol,La Liga,30,1989,3.1,100,87,99,1,0,0,61,0,0,,0,0,43,160,99,33,33,100,0,0
12611,Toni Villa,MF,Valladolid,La Liga,24,1995,2.7,115,1,11,62,49,12,108,1,1,100,1,0,68,281,110,152,88,57.9,8,7
12612,Asier Villalibre,FW,Athletic Club,La Liga,21,1997,7.2,470,15,138,216,146,16,399,18,41,43.9,21,2,316,2328,1594,306,260,85,10,20
12613,Gonzalo Villar,MF,Roma,Serie A,21,1998,0.5,18,2,8,5,6,0,17,0,2,0,0,1,11,49,21,9,7,77.8,1,0
12614,Iván Villar,GK,Celta Vigo,La Liga,22,1997,13.6,737,14,96,369,344,61,725,36,64,56.3,38,0,575,4037,2339,749,557,74.4,40,23
12615,Juan Villar,FW,Osasuna,La Liga,31,1988,3.8,217,10,70,118,39,0,201,3,3,100,3,0,128,646,393,153,145,94.8,1,4
12616,Rúben Vinagre,DF,Wolves,Premier League,20,1999,16.7,626,7,51,318,306,106,598,32,47,68.1,35,3,482,3409,1670,812,464,57.1,67,56
12617,Luigi Vitale,DF,Hellas Verona,Serie A,31,1987,10.7,945,113,620,365,10,0,929,4,4,100,4,0,675,2648,1424,694,690,99.4,1,3
12618,Vitolo,MFFW,Atlético Madrid,La Liga,29,1989,12.3,891,113,460,443,36,5,861,5,6,83.3,6,0,570,2727,1378,608,586,96.4,2,3
12619,Mattia Viviani,MF,Brescia,Serie A,18,2000,1,82,1,11,44,33,5,70,0,0,,0,0,56,310,150,63,58,92.1,1,2
12620,Dušan Vlahović,FW,Fiorentina,Serie A,19,2000,22.7,881,11,53,425,440,144,841,24,44,54.5,29,2,574,2790,1452,1112,667,60,52,49
12621,Kevin Vogt,DF,Hoffenheim,Bundesliga,27,1991,7.1,526,12,125,308,121,12,514,3,5,60,3,1,332,1890,1156,394,362,91.9,4,11
12622,Kevin Vogt,DFMF,Werder Bremen,Bundesliga,27,1991,31.4,1948,259,1031,1039,53,25,1918,12,13,92.3,13,0,1250,9020,5169,1317,1308,99.3,2,1
12623,Jake Vokins,DF,Southampton,Premier League,19,2000,0.1,4,0,0,2,2,1,4,0,0,,0,0,3,13,2,5,4,80,2,0
12624,Kevin Volland,FW,Leverkusen,Bundesliga,27,1992,4,212,12,65,104,57,5,182,0,0,,0,0,101,510,225,129,106,82.2,5,3
12625,Mario Vrančić,MF,Norwich City,Premier League,30,1989,17.4,763,34,233,515,58,5,751,5,5,100,5,0,469,2606,1174,548,507,92.5,1,9
12626,Stefan de Vrij,DF,Inter,Serie A,27,1992,9.1,238,10,19,93,138,36,235,7,17,41.2,9,1,116,753,464,412,164,39.8,21,9
12627,Giacomo Vrioni,FW,Juventus,Serie A,20,1998,7.6,415,72,280,140,9,5,407,2,3,66.7,2,0,208,969,409,224,219,97.8,2,0
12628,Šime Vrsaljko,DF,Atlético Madrid,La Liga,27,1992,2.2,183,7,49,86,64,3,168,3,8,37.5,3,0,138,906,525,142,131,92.3,5,5
12629,Nikola Vukčević,MF,Levante,La Liga,27,1991,1,90,2,19,39,42,2,75,4,5,80,4,0,62,385,250,63,59,93.7,0,2
12630,Matěj Vydra,FW,Burnley,Premier League,27,1992,14.3,672,26,157,446,112,4,646,24,36,66.7,25,0,419,2603,1160,423,379,89.6,10,15
12631,Molla Wagué,DF,Nantes,Ligue 1,28,1991,12.7,851,35,257,498,152,7,840,15,18,83.3,15,1,599,3386,1765,602,565,93.9,16,16
12632,Moussa Wagué,DF,Nice,Ligue 1,20,1998,14.3,575,8,76,220,312,77,564,21,36,58.3,24,2,416,2416,1443,566,397,70.1,28,29
12633,Moussa Wagué,DF,Barcelona,La Liga,20,1998,14.1,517,6,61,266,231,67,506,14,34,41.2,18,2,379,2026,1016,552,396,71.7,23,23
12634,Wakaso,MF,Alavés,La Liga,29,1990,26.6,2337,65,469,1454,596,36,2117,25,32,78.1,27,2,1620,10029,5613,1769,1692,95.6,14,18
12635,Walace,MF,Udinese,Serie A,24,1995,7.8,536,33,159,286,142,14,441,20,23,87,20,1,334,2420,1394,303,288,95,5,9
12636,Theo Walcott,MFFW,Everton,Premier League,30,1989,2.7,244,13,69,118,75,6,219,3,4,75,3,0,188,967,607,177,171,96.6,0,4
12637,Luca Waldschmidt,FWMF,Freiburg,Bundesliga,23,1996,0.6,31,0,6,17,11,1,31,1,1,100,1,0,25,141,73,30,26,86.7,3,0
12638,Kyle Walker,DF,Manchester City,Premier League,29,1990,12.9,712,118,414,310,29,2,665,9,10,90,9,0,450,3153,1902,468,454,97,1,3
12639,Kyle Walker-Peters,DF,Southampton,Premier League,22,1997,34.1,2560,104,741,1186,775,46,2182,59,91,64.8,60,3,1548,8335,4973,1570,1456,92.7,26,43
12640,Kyle Walker-Peters,DF,Tottenham,Premier League,22,1997,0.3,21,0,5,19,1,0,19,1,1,100,1,0,12,112,74,12,12,100,0,0
12641,Rémi Walter,MF,Nice,Ligue 1,24,1995,26.5,1544,119,522,762,334,11,1268,13,19,68.4,14,2,754,3648,2005,799,744,93.1,12,20
12642,Sebastian Walukiewicz,DF,Cagliari,Serie A,19,2000,38,2399,124,454,1253,774,55,2022,15,21,71.4,16,1,1114,4222,1698,1362,1196,87.8,24,16
12643,Aaron Wan-Bissaka,DF,Manchester Utd,Premier League,21,1997,30.4,1914,125,654,853,518,37,1666,10,19,52.6,10,0,1067,5548,3015,1272,1168,91.8,21,18
12644,Victor Wanyama,MF,Tottenham,Premier League,28,1991,0.2,5,2,5,0,0,0,5,0,0,,0,0,3,17,5,3,3,100,0,0
12645,Joel Ward,DF,Crystal Palace,Premier League,29,1989,0.9,44,1,6,21,21,1,42,4,4,100,4,1,39,232,118,42,33,78.6,3,4
12646,James Ward-Prowse,MFDF,Southampton,Premier League,24,1994,29.6,2175,349,1281,938,131,30,2099,12,14,85.7,12,0,1348,9481,5950,1425,1400,98.2,8,14
12647,Daniel Wass,DFMF,Valencia,La Liga,30,1989,30.4,1189,29,76,612,543,173,1139,28,47,59.6,29,0,665,2926,1290,1581,902,57.1,73,63
12648,Kelland Watts,DF,Newcastle Utd,Premier League,19,1999,11.3,923,62,293,571,111,9,910,6,8,75,6,0,707,3560,1758,749,723,96.5,3,9
12649,Timothy Weah,MF,Lille,Ligue 1,19,2000,13,1241,40,306,702,308,21,1079,21,30,70,21,1,776,3489,1983,835,783,93.8,20,22
12650,Adam Webster,DF,Brighton,Premier League,24,1995,9.1,282,5,33,110,158,48,274,9,19,47.4,9,0,195,1404,672,354,198,55.9,22,19
12651,Wout Weghorst,FW,Wolfsburg,Bundesliga,26,1992,21.1,2137,63,652,1287,336,12,1907,11,14,78.6,11,2,1398,6750,3560,1443,1394,96.6,17,9
12652,Julian Weigl,MFDF,Dortmund,Bundesliga,23,1995,18.7,1250,59,351,611,332,20,986,5,8,62.5,5,1,641,2545,1342,749,670,89.5,8,11
12653,Mitchell Weiser,DF,Leverkusen,Bundesliga,25,1994,31.1,1455,3,60,594,898,266,1404,66,110,60,75,4,1097,7326,4622,1663,1159,69.7,79,50
12654,Danny Welbeck,FWMF,Watford,Premier League,28,1990,35,2081,63,323,1286,544,19,1883,10,23,43.5,11,1,1202,4655,2060,1379,1266,91.8,17,16
12655,Wendell,DF,Leverkusen,Bundesliga,26,1993,1.1,62,0,5,28,31,7,60,2,3,66.7,2,0,29,157,56,79,46,58.2,4,4
12656,Oscar Wendt,DF,M'Gladbach,Bundesliga,33,1985,3,114,97,113,1,0,0,83,0,0,,0,0,50,256,110,42,42,100,0,0
12657,Timo Werner,FW,RB Leipzig,Bundesliga,23,1996,32.6,1919,41,289,1191,563,82,1892,49,78,62.8,50,5,1504,8143,3620,1635,1441,88.1,36,41
12658,Ashley Westwood,MF,Burnley,Premier League,29,1990,16.6,755,61,263,302,222,22,627,30,39,76.9,30,0,408,2046,1315,407,346,85,9,7
12659,Connor Wickham,FWMF,Crystal Palace,Premier League,26,1993,15.2,1124,44,306,520,358,31,910,22,40,55,24,4,634,3526,2048,668,578,86.5,27,20
12660,Felix Wiedwald,GK,Eint Frankfurt,Bundesliga,29,1990,11.2,764,38,235,365,226,29,683,14,20,70,15,0,507,3205,2058,538,500,92.9,14,10
12661,Georginio Wijnaldum,MF,Liverpool,Premier League,28,1990,32.7,1074,35,101,470,591,132,1054,50,84,59.5,56,2,786,5784,3379,1513,846,55.9,92,71
12662,Jetro Willems,DF,Newcastle Utd,Premier League,25,1994,2.6,245,3,59,110,90,10,210,6,13,46.2,7,0,151,793,384,168,147,87.5,3,0
12663,William,DF,Wolfsburg,Bundesliga,24,1995,28.9,1927,20,209,793,1091,139,1787,62,86,72.1,65,3,1453,12336,6893,1730,1438,83.1,51,40
12664,Brandon Williams,DF,Manchester Utd,Premier League,18,2000,9.5,515,28,109,279,177,37,505,22,33,66.7,23,3,384,2833,1688,415,333,80.2,27,19
12665,Iñaki Williams,FW,Athletic Club,La Liga,25,1994,2.4,108,1,13,68,31,4,106,5,10,50,6,1,80,507,249,94,76,80.9,3,13
12666,Neco Williams,DF,Liverpool,Premier League,18,2001,32.3,881,21,68,345,517,176,854,24,48,50,25,0,603,3380,1836,1390,642,46.2,105,55
12667,Willian,FW,Chelsea,Premier League,30,1988,18.3,857,26,126,380,401,59,795,20,38,52.6,23,0,565,3616,1762,665,539,81.1,30,20
12668,Joe Willock,MFFW,Arsenal,Premier League,19,1999,24.7,1840,58,413,1230,318,4,1773,14,22,63.6,15,1,1311,7362,3750,1423,1378,96.8,10,15
12669,Jack Wilshere,MF,West Ham,Premier League,27,1992,4.1,235,3,24,118,114,19,235,23,37,62.2,25,0,208,1488,796,230,183,79.6,10,6
12670,Callum Wilson,FW,Bournemouth,Premier League,27,1992,24.9,2007,54,426,1336,361,40,1956,22,27,81.5,23,0,1572,7583,2858,1668,1581,94.8,11,29
12671,Harry Wilson,MFFW,Bournemouth,Premier League,22,1997,0.6,36,0,5,15,18,0,35,0,1,0,0,0,21,110,55,41,27,65.9,3,1
12672,Harry Winks,MF,Tottenham,Premier League,23,1996,15.7,863,17,156,437,335,38,782,30,56,53.6,32,2,594,3672,2301,708,562,79.4,33,27
12673,Florian Wirtz,FWMF,Leverkusen,Bundesliga,16,2003,1,45,2,5,29,15,4,44,2,6,33.3,3,1,37,247,132,51,32,62.7,9,5
12674,Axel Witsel,MF,Dortmund,Bundesliga,30,1989,27.1,763,22,59,309,421,112,749,9,20,45,10,1,365,1448,690,1314,580,44.1,85,31
12675,Hannes Wolf,FWMF,RB Leipzig,Bundesliga,20,1999,7.9,525,13,65,382,107,17,517,5,10,50,7,1,380,2270,1058,430,386,89.8,6,4
12676,Marius Wolf,FWMF,Hertha BSC,Bundesliga,24,1995,28.7,2145,126,637,1322,312,18,2095,27,32,84.4,27,2,1528,7431,3612,1643,1559,94.9,10,12
12677,Nick Woltemade,FWMF,Werder Bremen,Bundesliga,17,2002,2.2,126,17,53,73,11,2,123,0,0,,0,0,88,576,409,90,89,98.9,0,0
12678,Chris Wood,FW,Burnley,Premier League,27,1991,11,545,11,82,223,267,58,533,10,16,62.5,10,0,406,2368,1299,572,418,73.1,24,18
12679,Xeka,MF,Lille,Ligue 1,24,1994,9.4,577,4,41,266,316,27,480,15,33,45.5,18,4,391,2441,1319,470,371,78.9,14,30
12680,Granit Xhaka,MF,Arsenal,Premier League,26,1992,10.4,407,39,151,165,110,5,366,5,11,45.5,6,0,212,1152,699,277,225,81.2,6,5
12681,Jawad El Yamiq,DF,Genoa,Serie A,27,1992,3,105,83,105,0,0,0,64,0,0,,0,0,35,261,120,28,28,100,0,0
12682,Andriy Yarmolenko,MFFW,West Ham,Premier League,29,1989,21.9,1302,85,365,858,152,15,1272,23,33,69.7,24,0,808,4119,1902,834,791,94.8,13,25
